"","Ctl-1","Ctl-2","Ctl-3","Ctl-4","Ctl-Lin-1","Ctl-Lin-3","Ctl-Lin-4","Ctl-Lin-5","Ctl-Van-1","Ctl-Van-2","Ctl-Van-3","Ctl-Van-4","24h-1","24h-2","24h-3","24h-5","24h-lin-1","24h-lin-3","24h-lin-4","24h-lin-5","24h-Van-1","24h-Van-2","24h-Van-3","24h-Van-4"
"1426784_at",5.5200965245483,5.91094355684386,5.67110269461866,5.88610014594227,5.65342056384675,5.7246907583777,5.95019216224525,5.78553314712692,5.66264492409389,5.64171973463398,6.47111261013277,5.64143552951794,5.73395634409523,5.80315237131103,6.41565577112209,5.6507084393224,5.86426274081985,6.80908942583591,6.74363422644986,6.75526249576641,6.48319818512272,6.65460386489465,6.25610269685615,5.919187938317
"1460363_at",7.48556094324062,7.20045666963649,7.67254181067067,7.55326304167776,7.48975747215034,7.61891446291885,7.58277769084818,7.5945607842358,7.49958678964139,8.09763619958038,7.39658818682019,7.93653877468716,6.38873870575406,6.72633949287185,6.52654024287781,6.91713581192804,6.43661569308535,6.44932913784681,6.25017657101238,6.27926233977519,6.43698296956958,6.07090697285773,6.51866568083589,6.67608927027254
"1426640_s_at",10.2528864479187,9.92352021649037,9.72300774865243,10.1434157925213,9.96362640686119,10.0914586698115,10.2152764344212,10.0621490776648,9.91131267408157,10.3784614269468,9.86289914758019,10.2948571071905,9.174762665494,7.73908909072388,7.32424191960732,7.97039665582612,7.90224998577214,7.74314408371786,7.3805121394789,7.59775152551625,7.46707244978543,7.39667729763,7.77568901278536,8.70362330858407
"1424915_s_at",7.44327981891713,7.32798343188523,7.44008801929357,7.40584777294356,7.24861453929211,7.54223580273001,7.34904743520509,7.43625340272129,7.27979787892874,7.38792017903322,7.46853221354611,7.70992294082232,6.5492902169358,6.51280373966097,6.8791507523187,6.57099162979354,6.74075300682038,7.07793161775136,6.6434528468467,7.18593273862483,6.75687917373426,6.50613869843925,6.51652206473331,6.68516273462173
"1448224_at",7.67213134550929,7.38487739257725,7.65701912618108,7.42082471113071,7.50324662021748,7.5955271505463,7.39181212444126,7.46526431857032,7.61869749631363,8.01087769827682,7.43783458163382,7.80363463574418,6.96559324748442,6.47747801725221,6.16490461376671,6.58078779846043,6.44297379142514,6.52107680244886,6.08105963903982,6.45814429863591,6.78309098285733,5.4823110598231,6.43890170237666,6.37305428866118
"1448123_s_at",9.38317444387189,9.00066140349906,9.63390974960886,9.86072408708307,9.70202349019849,10.1745567373411,9.53714031762902,9.60315234344119,9.55542986632916,10.1662223420433,9.9429029379121,10.6807128362678,11.0240830211372,12.1644140401931,11.4601110830675,12.1429799166443,11.0278250053276,11.1366074034819,11.0325204342833,11.0701308856662,11.2900252000669,10.9112518946154,11.6539505956927,11.6137186590973
"1426397_at",10.6046660604434,10.1331786852248,10.3406525602648,10.1951989323191,10.3143830343103,10.5465756381612,10.1326994346598,10.1622001128107,10.2166015769778,10.7430755035048,10.2538737325622,10.4550630305275,9.94905329566806,9.32008915323046,8.701575672695,9.29245175864722,8.85314758126722,9.17531349267978,8.9512963257849,8.82786762878125,9.36241843827553,8.18089272916043,9.00559290534517,9.12718244747293
"1433795_at",8.09007743668597,8.16363005083128,8.02406363015234,8.30806805669413,7.80308902830566,8.43565780634274,8.2020991461365,8.20183135378871,8.36273150557755,8.41574873500705,8.07619370637059,8.58463476390457,7.35293920334549,6.33736249612979,5.88123089246501,6.23459366306035,6.29480763678216,6.64355065521274,6.78342646207522,6.23000234645066,6.86456043531581,6.6384496374436,6.69562197378362,7.28295719187161
"1451416_a_at",5.62281861535985,5.884622160219,6.01208068881657,6.12545764228085,6.11040395087102,5.66512666998942,6.17482735414064,5.94665957244442,5.92074532879099,6.12218706960881,5.89839769621658,5.86478561499321,7.2633446374707,8.09619573612762,6.87100017511845,7.7675028267472,6.89907567113637,6.59307846578114,7.09724040488308,6.54239053540575,6.88375819978748,7.02870240373641,7.01941227036867,6.75825872143
"1433428_x_at",6.76693158583483,6.15572634192011,6.72885068720714,6.54896659896077,6.78352199083411,7.06639605765059,6.40697580885453,7.0263986834549,6.76693158583483,6.92180882185824,7.5358503602105,7.50168992833668,10.4929098255844,10.0029467589543,9.8074374014858,10.225782168702,9.5244214814695,9.88567822167713,9.5293781595237,9.99392030371499,9.82627312226678,7.66643985143566,9.49541614264863,7.75859292852005
"1424988_at",10.3525224251911,9.8404833693512,9.998468577309,9.92787134219748,10.1144484972349,10.2599437397391,9.90972412055421,10.0187822358411,9.76153292531554,10.4926219456867,9.93102859577023,10.310869127133,8.78127949320787,8.84648777389052,8.7589311718132,8.92483589669086,8.84375482396935,8.89422706837149,8.34185507701778,9.03829695229126,8.69856759165723,8.34772176494173,8.81179708356862,8.77529437257886
"1452176_at",9.4582986433877,9.26747723897661,9.34758316248591,9.2460978287933,9.35045391429714,9.55600652884406,9.35871241288056,9.16557390947226,9.27887332725596,9.48583629526394,9.27154944026348,9.48208831881492,9.82730069552896,8.79474290488335,8.40838202182888,8.87282501743352,8.52630130741555,8.42777785689512,8.39658001567408,8.31705523989716,8.41045003567669,7.93852978631871,8.27804676779755,8.8036957375606
"1433649_at",6.7150270529518,6.41695951069706,6.83154181133652,6.74684304778808,6.21193703839163,6.81276599333869,6.9277659377542,6.71690351171624,6.67609928332975,6.97905806863298,6.46159002370755,6.97332877894609,5.02912222741589,5.47860867693769,5.07753292019138,5.32589572039755,5.41921507638452,5.61366667386914,5.3196359155754,5.85020595098521,5.92470628473175,5.32815100366185,5.56686296345892,5.67967173669399
"1439153_at",9.4166857792355,9.38538874109127,9.57337691357143,10.084610844277,10.1731788755096,10.1084327055856,10.3327902475109,9.85738474223874,10.0894070486258,9.79768294596325,10.2794890917365,9.75423088839328,8.76234458339435,11.058304471553,10.7016298845538,10.3996589556159,10.4685870135039,10.6282576946994,10.6195163991898,10.7341904727793,9.93795173332869,10.6219939360247,10.4650357099807,10.7258220329187
"1450377_at",6.3217270483475,6.06689273177277,6.46451215152279,6.86841244759734,7.31895305056058,6.95132894197268,6.60730107490051,6.93454079156145,7.33820875651676,6.36597148008351,7.01220176432184,6.49367514316469,8.03497335585482,8.67246306301913,7.53950967401376,7.25762635162147,7.46201006385371,7.28497760789101,7.45071347381961,7.48640010190625,7.30478376721236,8.08009120763293,7.61168365273099,8.11124901962669
"1451221_at",6.78051690172688,6.2612215280889,6.76150829099656,6.52288012937303,6.34575949343664,6.71179855168105,6.68495534085209,6.42518640589829,6.54968611964204,7.14537201465855,6.38015166493944,6.80753914594302,6.04499142436299,6.10409049309567,5.08423610370551,5.7605302125115,5.19896051604331,5.51620925714268,5.25893187111504,5.38405988229403,5.24918820407491,5.01083366901858,5.60265800521919,5.5323924037562
"1423135_at",9.5014196843835,9.54934147581259,9.5393185785123,9.5809985921167,9.31452311010036,9.82034092551259,9.8411686718824,9.61085675912677,9.73728365765949,9.75122606656179,9.44329920825057,9.68078917773077,7.4836149935448,8.05709096923221,7.71448107909095,7.93538070148307,8.47701086621829,7.97673819741342,7.47325034186737,8.00331874086318,8.29219794685716,7.49599361352204,7.68294699763595,7.76924447029621
"1426476_at",8.60815380774642,8.43215217824608,8.49416991821839,8.49029131673952,8.31637220600044,8.85889766714386,8.67739082898021,8.49584274651634,8.53755481691835,8.98341009221857,8.64944530096616,8.73641872483318,7.91776126027133,8.08817698019547,7.70139675271664,8.0981018581649,7.63345818060952,7.83435924877265,7.60310566945984,7.66568725206616,7.82001051825646,7.07706137812141,7.60491489302225,7.67118492073696
"1416814_at",7.89887045953374,7.43433876222859,7.92320981637163,7.67228380683048,7.63791685596016,7.9624985894766,7.74577506153021,7.71422044683497,7.74256529037679,8.04995487472917,7.62384800476818,8.03646461117883,6.75338584582383,6.91438003640129,6.4467071252734,6.66825692501894,6.20898360651104,6.61311833349955,6.41120249943613,6.40258145324895,6.45071639028825,6.02864005161118,6.51537372492897,6.67476871234734
"1452821_at",7.10724589940038,6.72719973817514,6.95809981394719,6.89652348701259,6.67471155851716,7.02155095226,6.86433841799065,6.70991047865716,6.61469280129673,6.92984477815204,6.80667282307446,6.98624242822849,5.29464658558416,5.62845132159551,5.48661928404145,5.97312252942064,5.82420048454242,5.7893404905236,6.09327242408111,6.05418210649533,6.26653722531951,5.72271910397389,5.87546583667375,5.93614580594853
"1415869_a_at",9.50350902493996,9.32670152052431,9.49897238212367,9.39676966327142,9.17857336073726,9.52182050479295,9.46605537004098,9.41606996582277,9.35220249862732,9.73537836557905,9.28040821591944,9.65048536683741,8.64191329429086,8.23198284514754,8.38661386634578,8.40291759939841,8.5029316247185,8.61215105422792,8.52449754664798,8.59313793495541,8.62631633673777,7.80208247437847,8.37041142294168,8.28074064855661
"1460227_at",4.66207480118322,4.63973023967872,4.55269793292102,4.48410028073544,5.00784592789439,4.48108239740533,4.62427591028496,4.62184808250352,4.55597906696628,4.31554401806516,4.63535558868143,4.30204190213104,6.87439603901236,5.7270856409131,5.2303254912327,4.76269357822978,4.89668885778988,6.03850637547382,6.40007043207167,6.03000999118924,5.93603172012826,5.62639812106164,6.34902563035322,4.97389226869325
"1460287_at",7.53309256029173,7.46004278186155,8.34951871856197,8.19686157377101,7.7121455701518,8.03108035473718,7.94159124014725,7.72787771311888,7.94884190627524,8.44166226152065,8.6990592856394,8.43309196433555,8.07021899564842,9.82572281266527,8.82759399378855,9.62578448274288,8.35409757091668,8.98451685429782,9.19098898810662,8.71596080707574,9.01680753266329,8.36441851117743,8.95298505374232,8.41173328468313
"1451253_at",8.6618159308601,8.07637094544671,8.40433173161838,8.22175030088312,8.58153379601371,8.5471517494174,8.25162628378574,8.16483815633404,8.27352158725424,8.8023334088671,8.49590589050116,8.6156083479821,7.21359400657927,8.50369755944236,7.53012620874202,8.06211898976732,7.4381020246353,7.66504238558092,7.64713524880368,7.53721564767103,7.49886627774011,7.23869509112216,7.5173944955356,7.45320743257695
"1438673_at",9.19155712585406,8.59181700976139,9.02914183084978,8.73412538632062,9.07532767311402,9.07563548426822,8.53521985735348,8.70397066668235,8.7366456617886,9.26157219916626,9.02268152527189,9.34378638150246,8.65309781596292,7.78209513649467,7.54660385377129,7.78150003485585,7.86559098305228,7.85519326710344,7.31724433724148,7.64333051990711,7.78574903853597,6.59221859471239,7.81552818517223,7.01905328217899
"1451015_at",8.67593214872486,8.45942604131005,8.58502442591985,8.73781615384755,8.73678459783472,8.8061780912899,8.57390285374449,8.76856805846537,8.6267732084363,8.71518117623046,8.72505649692384,8.99096764634515,9.223793269472,10.3447561558694,9.75579295013057,10.2235593683954,9.17719610278349,9.31015742135831,9.61674604404548,8.22359606232093,9.50845036037048,9.39451096677549,9.60950542174653,9.69225510303118
"1437525_a_at",6.80075402056613,6.6147957877904,6.83123909401079,6.8787790636705,6.69001367703528,6.99435821774549,7.00782766510655,6.98419859274336,7.0882344200113,7.29470195822733,6.82810096314857,7.09056755675601,6.97842073642659,5.94195457528353,5.73451913525107,6.04472535549047,5.50386341080491,5.76267344276075,5.6889101700122,5.61231720529022,5.77810008431578,4.96663776391724,5.66512730224995,6.10589208350147
"1450853_at",8.75735242422112,8.54877847720461,8.66466596919851,8.52138295084331,8.51448644545125,8.7152461507122,8.60736141258199,8.57649265782527,8.55289827851685,8.80198960167109,8.48550212873361,8.83088096086376,8.01345218668422,8.25826382120077,7.67648852148297,8.10955975625342,7.81898256748586,7.78347014001808,7.62084486420662,7.72297188303779,7.89878512649833,7.18243944261389,7.84342479758384,7.7162342879111
"1418162_at",4.89651372715656,4.67329630840586,5.27868966611458,5.25603288626135,5.33584198488086,5.44688553943345,5.33310394067642,5.35956031095643,5.13409210650439,5.17546541838859,5.68339349909912,5.77828620959813,7.86704809964473,8.63981010091877,7.50794050663526,8.52950621684213,7.02254719159979,7.53291738159716,7.50866807023914,7.69220207317211,7.59206124695521,6.38699812534062,7.68830627295259,7.07965736919134
"1424508_at",8.36205421319247,8.2555800238402,8.23418079126971,8.21278076210995,8.30991203716597,8.4659589084003,7.99672752660271,8.19664115087592,8.21623215020496,8.70630460466563,8.12649888044531,8.47587873381224,7.72095080764891,7.52105781353568,7.33337919719426,7.46273111722714,7.29012005332539,7.52667963515308,7.53141637696778,7.40412749655404,7.5205739092861,7.16234350467902,7.45834890200583,7.46799486056343
"1451103_at",7.44798632213063,7.53620429859981,7.63308334020786,7.6500769812192,7.55339969432705,7.71502660199666,7.73149420902581,7.6898021868643,7.61644677404033,7.82865552671753,7.72035851045749,7.90884317248957,6.85908508925402,6.6856445247731,7.00315253403906,6.86359164431608,7.21259133079766,7.27174716461131,6.51878890245884,6.82746414241105,7.36295375115665,6.86376628586554,7.0277813570112,7.02358404569809
"1422754_at",9.16500943758673,9.49833072861668,9.46869091165514,9.46403234188736,8.61350707897484,8.78796025165967,8.77502049613203,9.43786588681093,8.86150259213423,8.17798616977488,8.4176480081333,8.76181951063034,9.63998884315062,8.13051993482113,9.78282656898164,8.61018020272569,9.81560050536028,9.47331029293194,9.9579705454584,9.62783246948877,9.89437304636453,9.97509465556614,10.0641831203046,10.0054694822612
"1438855_x_at",8.11610852571401,7.74555607495958,8.50990229249042,8.53661591837814,7.9987618664153,8.37716161298824,8.59195081983106,8.36156235239603,8.03447444667027,8.32081093036662,8.69455828577439,8.7024796087255,9.05787837555354,11.4527297852736,9.73354870262956,10.9250034816309,9.58377603473157,9.8363515443726,9.50237736608752,9.86835696908934,9.51800680911345,7.95798668158688,9.68946895698543,8.45505929401939
"1417291_at",8.84919456138253,8.95717393913626,9.11477873584911,9.12566527050649,8.91111267266201,9.2992645292329,9.07984732253319,8.98523658892907,8.9074384502279,9.01880011835682,9.22599358728138,9.21439891163088,9.68316566257503,11.2958000467627,9.96710474120941,10.7963009088924,9.82104556124482,9.96303301952082,9.85170894050285,9.90572452531542,9.90401749362958,9.2682017641767,10.0451534684822,9.5892398922824
"1439221_s_at",7.87999238817625,7.28458146976462,7.70504720835285,7.34670926055237,7.894878225691,7.52748847230268,7.38428035419177,7.38727463502998,7.33477530847303,7.93608073203852,7.46291795654329,7.63534219961852,6.65045696936732,6.40600148344049,6.48255562126226,6.55050256991925,6.6538599020047,6.81189850117622,6.41216325256925,6.63532841528455,6.91987837493957,6.81123957531648,6.6556675264068,6.20744827039146
"1452389_at",8.46006836563819,8.54877847720461,8.52882926906839,8.72126569855054,8.44456750463165,8.8264880046571,8.7753512696515,8.66390573670743,8.65715625535253,8.81347784966982,8.62373922113795,8.57666808979649,6.05195911194796,7.05997638178484,6.70737865698712,6.46193465515034,7.13612266887304,6.89914920416893,6.33726505634681,6.51874835310932,7.01925173796345,6.45996389000908,6.67173886693547,7.38899648800835
"1449184_at",7.829158144944,7.72756859792757,8.01442257994609,8.30410969746628,7.89224990958799,8.28970862322273,8.30106293002501,8.16879287262428,8.04121626863611,8.55946298683646,8.32785105418915,8.7952178636245,9.94873832881348,12.32921493235,11.1109798578259,12.3799725485952,9.82788525260003,10.4315293223777,11.2509966293015,10.0818039640321,10.445348116975,10.4702981749744,10.8178862577944,10.8637335958673
"1416731_at",9.07199518318094,8.80993802815301,8.76460314407388,8.88130836874103,8.99724521279491,8.94807783540467,8.53704496653992,8.83142144655379,9.07187675834291,9.38652410141206,8.75281055703545,9.18676857774569,8.47264505453358,7.85455331640843,7.19855366055251,7.57938910025302,7.6315836419437,7.60107408705397,7.4510024774152,7.60129431771586,7.87529228623698,7.04196839704693,7.69383715368005,7.88908389971916
"1419494_a_at",8.28352451802483,8.32809495818497,8.55076240443059,8.7330496584953,8.64059564482417,8.95772515481093,8.52872770052873,8.57840973902047,8.45870484497547,8.86354138528646,8.75069342356462,9.09715385648226,9.56718259919326,10.6085653991236,9.62590053512789,10.5017752360308,9.31974706337213,9.45606568858244,9.2578947166436,9.44086764475576,9.66824872398239,8.74594020308714,9.75462522669261,9.2970932165621
"1454851_at",9.0103878847331,8.42046073773079,8.86669025678506,8.64616866443138,8.81897846781992,8.5056487982224,8.64148899554818,9.08414128235443,8.72112944794173,9.17813732668618,8.39892655003989,9.1989142256379,8.35033690687576,7.97983498271332,7.36446677371141,7.90576776496925,7.5401580878789,7.10723361773888,7.71558071911406,7.9074975490222,7.81577455133149,7.03976216870174,7.88753246359902,8.08677185579596
"1418587_at",9.32597675270013,8.78195473966142,9.17364897194218,9.04239359672914,9.0987475274934,9.4040951074982,9.22233612837062,8.97613352685326,8.95351433269882,9.41077868225132,9.04916554060668,9.36030493843296,8.32942954530348,9.1661643811427,8.45343648049417,8.886169457254,8.26803010145106,8.47397244015955,8.34837617132139,8.38358355038008,8.4012307677443,7.97929749716438,8.44492497872405,8.31311533807782
"1448861_at",7.82886883294525,7.57362965610784,7.79219136226017,7.57727666966886,7.55769645008711,7.68433713772969,7.69756694468431,7.78710568176709,7.38780906640916,8.18890880389432,7.53339771970094,7.61686000038702,6.1830609801301,6.88057742071934,6.95262083757082,6.83169224221954,6.86738327542702,6.87695531283111,6.58088157353306,6.89756263141889,6.83259195181173,6.03644206475393,6.96499341445891,6.67232983086733
"1453181_x_at",5.0975049697087,4.89425136094331,5.13417373061831,5.71786776373253,5.26244029783499,5.46307021703491,5.77830215454406,4.68888846277217,5.39432201986703,5.55531560142713,6.04182761696537,6.18410637526804,9.14908334267282,9.70030961052945,8.62318093770213,9.38949578198154,7.39224960302963,7.90371265868732,8.35013870287799,7.76390269342921,7.65435906377852,8.18419957765695,8.18669154007097,8.8798586827324
"1425546_a_at",8.49465014323622,10.7169986819562,8.9238095407119,8.65494945294329,8.31734300869101,8.95945467219648,8.15519911644032,8.0225523463205,8.44797870774067,10.056057891858,11.6404893414765,11.1541027199645,9.31441301266054,8.46279226446794,9.25261735461872,8.02803309920649,8.82339129060835,8.18282618268044,12.2167774295266,11.7330697691487,8.84933771742468,10.9653869674627,8.6170242803914,8.96822816061666
"1452661_at",12.5675029336786,11.7078892873165,12.1651148928773,11.0505785789461,13.2360766925188,12.2043320145017,11.828682428424,13.3325612501503,12.6974211578895,12.2404963160561,11.4108984884043,12.8033562093988,13.2075906648344,12.3937841565424,12.7236137674192,12.2284977295504,12.8478381493404,11.8597011397559,10.8328878283674,12.9008545499935,12.3972909292346,11.8126894524722,12.9185597006452,12.0864068758017
"1427739_a_at",7.7643955130249,7.84122901163551,8.0022952136236,7.73886054269872,7.72761437654446,7.88427824710544,7.82503258833281,7.82748829391507,7.86891635674117,8.06859112998662,7.79588481522689,8.00687824828391,6.73616928618809,6.97645483975792,6.84893067967887,7.12185041306957,7.06680756205606,7.19448644712115,6.89144751808723,6.95420360795057,7.23510850570904,6.75442098245344,7.01921697403451,6.79452843691861
"1449431_at",3.42070701681668,3.22293349989661,3.39433955686732,3.59272529908961,3.67991768394516,3.28942900875906,3.92871634283889,3.62068411975882,3.6443330526432,3.42421379818469,3.80617791390235,3.42120731259762,3.70738925669901,4.94380789010457,4.35793553785848,4.42022562906256,4.43816529276394,3.64175384898501,5.0366795329118,4.2787256396464,3.82104325671545,4.57068642857687,4.24189041676964,4.44746750992323
"1448361_at",8.03290195575339,7.75755050745084,8.07335587887826,7.87295273404375,7.94805797960288,8.00719770399225,7.99197096147095,7.97888427433807,7.84707601464788,8.18229475691827,7.8489467519329,8.10379845192837,6.97667362903248,6.85782273444896,6.80460627717488,6.96349362092797,7.05572528519947,6.96111876140547,6.9428709453202,7.08158312670409,6.91590464091521,6.53805390422785,7.16521245204706,7.09372830944319
"1455913_x_at",4.91838266051051,10.821106284233,2.89036636884641,3.24878421135604,2.8385905772348,2.83236891966721,2.8659988363433,3.3471421672834,4.89976251263971,9.8529342034028,11.5322303475719,10.7132983860687,3.26170275305573,3.004774876615,5.50885309662247,3.01962107130354,6.77230783738235,2.95264021538675,10.1927973759208,10.0586978408123,5.0536596137941,8.56080532791925,3.6643306271917,3.01596147632845
"1425785_a_at",8.14156254292549,8.14790290410656,8.12629219843657,8.26550105684798,7.93113009468234,8.25895032607617,7.98459158773551,7.88112290127141,8.35952503773978,8.30538238189377,8.0338772600376,8.25261210438315,8.59038891165791,7.22626929320069,7.06725572783774,7.23224023259863,7.50264597131222,7.18983329633096,6.46604430070681,7.54301710530926,7.51821783750803,6.92436097135734,7.06113607184471,7.7918280245268
"1416119_at",10.3328165114428,10.3167501996362,10.3911419556566,10.417927798419,10.518336874978,10.5229974707755,10.5926828831115,10.6511126189395,10.5466617742878,10.7958845247372,10.9527455508352,10.9607240206402,11.6637362753106,13.0340050401156,11.9463629850087,12.9153298946981,11.5897158966322,11.8903233338771,11.9202090723474,11.9652061008665,11.9288940168363,10.8063055752074,11.6247222839857,11.1455649801185
"1450484_a_at",6.76369906104024,6.56800278326354,6.67990782208108,7.25845981113966,6.63957308915344,6.65864555881182,7.54290457465254,7.47728920454131,6.71235127903446,6.45416632723281,7.03530148742316,6.73307996285274,8.21901657061454,10.5260902409965,9.42644519195115,10.0515312759668,9.29939042369583,9.48147798383053,10.0204430872287,9.23751988621033,8.82849743380117,7.24385212387621,8.76896108125943,7.81426139782303
"1453189_at",7.92509356073204,7.02803806866399,7.70904678182567,7.79157558098832,7.9741964203152,8.12190940555829,8.13083441230294,7.59112629971565,7.4805323721032,7.55398383000362,8.02532662878216,8.36153112705879,7.81205423651646,6.84997962122865,7.07679925365767,6.87227955442236,7.21550381581464,7.36151500053606,6.92010266653597,6.84570310638458,7.16029293755996,7.20039551649762,6.6090717868344,7.51983353449515
"1423106_at",11.221175826457,11.4721562320766,11.6257715535081,11.4597330670283,10.6807773138093,11.100780060285,10.8209485838266,11.6690464929358,11.2600390605963,10.7709823648518,10.8768641829173,11.0530869372573,9.62925017196289,10.4603390705583,11.9271806445515,11.0425301823828,12.3193073132905,12.2206856047371,12.1248263659039,11.7625212435742,11.9206799231396,11.7778391610281,11.7332552528178,11.0822128741738
"1450066_at",8.03682735030212,7.69604436582732,7.95495439977737,7.832381982352,7.82045227424645,8.09012685881949,7.8332903544869,7.87006529961776,7.79961604715097,8.26776717196433,7.74126817423643,8.15129363114011,7.40610911565975,7.76224431448812,7.07652938600291,7.51439434453352,6.96533033462832,7.01425769108664,7.04521141684377,7.19946164078614,7.22714068001258,6.64577231991874,6.95763841444235,7.03531568698753
"1448230_at",7.52938546972849,7.16258124915568,7.59701140845352,7.33490236677131,7.15328647780406,7.60099254482355,7.51209572349962,7.4830980274745,7.34493551889166,7.5345838035478,7.51067498210516,7.71777319245215,6.84187546163303,6.52157375181908,6.32400768638401,6.37411994960417,6.32612502214747,6.45696005919444,6.87817871537627,6.52446610309096,6.64844535408424,5.93089078527416,6.42367805139866,6.19409207525556
"1435133_at",8.0250446878879,7.84345261406832,7.96780387083409,7.76348145737452,7.79631844043896,8.16504620145709,7.56152007755944,7.93766552577888,7.92015816319689,8.00688589991111,7.78492963920708,8.01402238509554,7.37778220220402,7.47420211972848,6.99439412563553,7.21261742381758,6.97240855003946,7.13262187079972,6.42117436582848,7.3545173328192,7.20388026588246,6.3303545350194,6.97597496408301,6.78560472157966
"1419063_at",4.76269152332159,4.35574648970219,4.52464518034159,4.4253000538908,4.28883599098688,4.26867372976574,4.74243860086928,4.88919918015145,4.78737603381049,3.6775253947966,3.98629980379911,5.05525106415576,5.9403758250446,6.00899585490026,5.8113013123091,6.49439774743471,5.45595663534351,4.83991169591579,5.85033037162073,4.94938421260556,5.3377544535665,5.78431910114008,5.4944287029224,5.76824340576296
"1450444_a_at",6.16863060100382,6.25214664882431,6.2231948262747,5.97445079975949,6.22823821579623,5.90916403138218,6.16019793301022,5.87458649087096,6.07783957309919,5.98239011387215,6.33816572271948,6.05902992257707,6.45008614712501,6.92806504841744,7.31206427921042,7.21377818122886,7.14928504921563,7.12127041660801,7.03879709338281,6.91793421751162,7.20960137986578,6.51041512183889,7.170939185722,6.44307071091861
"1448562_at",5.41094761438609,5.70242581806977,5.56289219021535,5.79691314951194,5.28861295040951,5.57789017530917,5.34124930778277,5.75418837284699,5.45630558842498,5.29303599715909,5.63244524745923,5.28134862770972,9.92898563837276,12.1629201960156,9.95063657976204,11.5421323384708,9.47474793031779,9.95455852719351,10.0700463397738,10.2003162189484,10.0636464021013,8.44216367837959,9.73934135280195,8.4693713171002
"1417206_at",9.21479765541308,9.79374264664689,9.75976401803664,9.69130228729038,8.57537332089279,8.73729940797152,8.73042645172557,9.66307063748255,8.94005168385129,8.56021778263763,8.51402089641833,8.6201302803256,8.94950292044611,8.01175960102775,8.99904549904163,8.36686650655379,9.40095757634385,8.9910855470718,9.35238821859611,8.93291542200684,9.28635687561523,9.45617282844061,9.47554171970877,9.29497768628338
"1452222_at",7.51290260723642,7.621953591697,7.56070070657485,7.82254858645773,7.40742307340039,7.69395357255875,7.8035860984386,7.65128494103971,7.88988062511022,8.07264391301283,7.65000110554524,7.85920589183158,7.1863270271936,7.04439227163565,6.44809807475035,6.89981563568988,6.63706524230651,6.51996487336786,6.88676185376089,6.66937020792425,6.68899558667347,6.37008206071555,6.58207949775985,7.24866102805819
"1421863_at",7.70065050819081,7.3728056135373,7.95700305301103,7.53309002295574,7.70909116315209,7.66771440034722,7.60962342206393,7.57865161879523,7.5005105027966,7.975662314174,7.5996731582607,7.77542263202617,6.9726373673848,6.80105862272142,6.76416594190133,6.40920015394677,6.88607092986682,6.78720095006526,7.11282325009702,6.67603194933973,6.67243338573618,7.05910065126851,6.59566199040485,6.92857383927192
"1435244_at",6.99196575382842,6.56087189627415,6.68962483487254,6.71411257011942,6.52559338736775,6.86206917307643,6.56704509661158,6.66651208083275,6.41765092649212,6.9817326348955,6.53786927545449,7.23284856795911,5.49918752171933,5.65855311608288,5.81141020701017,6.01144939393167,5.53726667612885,5.92113179522124,5.93415667786861,5.9492177911752,6.1626921541384,5.01292163660315,5.82354128389366,5.54078605570909
"1451562_at",6.00107962097317,6.22007903623169,5.87634977005864,6.20884116363896,6.04755380723448,6.41618525721703,6.21537901307251,6.05974165699332,6.54727357778615,6.61841609335886,6.07271939087965,6.73392607883298,5.48231435595138,5.41129469433349,5.12154296128569,5.47798266247141,5.42526203929765,5.41226303178488,5.31259108463558,5.35535107089826,5.4320244623392,5.04787612059353,5.30617440298505,5.52340820814483
"1435375_at",8.39994177593797,8.42866120653636,8.54581433567062,8.58074526440696,8.75429565212232,8.85822134936441,8.60762955776427,8.56649291321853,8.65960489964741,9.00692381184536,8.51753869822008,8.90819863412177,7.24908124292352,7.73849529458688,7.66639537581452,7.87061989011544,7.92189363036623,7.50768408461713,7.10070033222422,7.64471317118265,8.03120502475831,7.15833279428796,7.92805850822411,8.0402279352398
"1450641_at",11.0343581203539,10.9411247233334,11.3634923260536,11.1530480641902,11.0459185039049,11.3487909245793,10.9850332168703,10.8549147798147,11.080834029093,11.3444223130264,11.3200956541686,11.8477583535041,11.5780394479319,13.0623039664863,11.9001404099544,12.6695563235392,11.4555878674864,11.8780640335267,11.6145952512412,11.8226783799153,12.0255106678024,11.2251182895116,12.0866077489163,11.5531401145553
"1455555_at",6.46836630562537,6.4555456416134,6.66754294690525,7.24709109118373,6.64512052134081,6.78225290805611,7.0869556073328,6.88086436305582,7.29152455378634,6.93333305531528,6.75345977494556,7.28012370367299,5.97419459480313,5.15447027280794,5.61338867745811,5.47863468240685,5.93701543704404,5.85001432061039,5.99059207016548,5.57758104677489,5.41834495239622,6.13224003305643,5.74633719274399,6.25070579417832
"1422921_at",8.85129977197627,7.9937897376998,8.22108556504457,7.88411004270655,8.52745528802647,8.50971050730712,8.67526585580814,8.26191800154183,8.3343463348575,8.82405036728498,8.22319096584155,8.87222751207317,6.01875862490255,6.87428078706035,6.47978572949676,7.1050491022705,6.94888341759965,7.21892003811634,6.64995362595046,7.20742708651968,6.98811160035731,6.54803954169311,6.8317054400229,6.63494947685609
